id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image,Extra Product Media/Name
2604,Gloss Black Quad Exit Rear Diffuser – BMW 3 Series F30 12-18,GOODS,Body Styling,,,54.99,0,0.01,Gravity Performance Rear Diffusers are specifically designed to improve your BMW's aesthetics with distinctive styling. Our Rear Diffusers complement your BMW's other styling elements and pair well with our range of splitters and side skirts Designed to be a direct fit to your BMW for a hassle free installation. Manufactured from OEM grade materials for long lasting strength and durability. Adds to the overall styling of your BMW with bold aesthetics. Designed to accommodate the OEM exhaust tips. Finished in gloss black ready to be fitted.,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD034-01.jpg,Main Image
2605,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD034-03.jpg,Gallery Image 1
2606,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD034-06.jpg,Gallery Image 2
2607,Silicone Radiator Hoses – BMW 3 Series E36 M3 1990-2000,GOODS,Cooling,,,34.99,0,0.01,Gravity Performance radiator hose pipes are performance focused to provide a high-quality replacement for the OEM part whilst accommodating higher boost,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH001-BL-01.jpg,Main Image
2608,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH001-BL-02.jpg,Gallery Image 1
2609,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH001-BL-03.jpg,Gallery Image 2
2610,Side Skirts Gloss Black – Mercedes CLA Coupe C117 13-19,GOODS,Body Styling,,,89.99,0,0.01,Gravity Performance side skirts are meticulously engineered to transform your Mercedes’s exterior. Our side skirts elevate your car’s aesthetics providing a more aggressive and sporty look. Improve your CLA's aerodynamics Finished in gloss black ready to be fitted Supplied with 3M tape for easy installation Manufactured from automotive grade ABS plastic Compliment the styling of your CLA with gloss side skirts,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/Azzurra.jpg,Main Image
2611,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BASS001-02.jpg,Gallery Image 1
2612,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BASS001-08.jpg,Gallery Image 2
2613,SIlicone Radiator Hoses – Mitsubishi Colt CZT / Smart ForFour Brabus 1.5 Turbo 04-12,GOODS,Cooling,,,49.99,0,0.01,SIlicone rubber construction for increased durability and ease of maintenance / installation Designed to withstand temperature ranges from -50°C to 220°C. 5mm wall thickness reinforced with 4 polyester / nomex mesh layers to withstand higher pressures than the original rubber hose. Direct replacement for the OEM hoses A great looking addition to the engine bay,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/SHBH004-01-wpp1652859526757.jpg,Main Image
2614,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/SHBH004-03.jpg,Gallery Image 1
2615,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/SHBH004-04.jpg,Gallery Image 2
2616,Rear Grooved Drilled 272mm Brake Discs – VW Golf MK7 Jetta 1.4 2.0 TSI TDI 06+,GOODS,Brake Discs,,,64.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDSEAT001.5.jpg,Main Image
2617,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDSEAT001-Gravity-website.jpg,Gallery Image 1
2618,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDSEAT001-02.jpg,Gallery Image 2
2619,Intercooler Pipe Kit – VW Polo 9N3 1.9TDI 02-09,GOODS,Cooling,,,134.99,0,0.01,"Manufactured from highest quality and strength aluminium to help reduce weight without compromising strength Engineered to streamline the airflow into your PD130 engine to increase power Pressure tested to hold up to 3 bar of boost A great looking addition to the engine bay     Intercooler Pipe Kit compatible with VW Polo 9N3 1.9TDI 02-09, manufactured from high quality aluminium, designed to replace your OEM parts with lighter and stronger pipes. Our Intercooler Pipe Kit complements an aftermarket intercooler perfectly to create an excellent cooling solution for your PD130.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPBH008-01-wpp1652862762500.jpg,Main Image
2620,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPBH008-02.jpg,Gallery Image 1
2621,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPBH008-04.jpg,Gallery Image 2
2622,40mm High Flow Radiator & Fan Shroud – Ford Escort MK3 Series 1 1.6 RS Turbo 80-96,GOODS,Cooling,,,199.99,0,0.01,"Twin channel aluminium core will achieve up to 30% more cooling capability than the standard radiator Keeps engine temperatures down, ideal for track use Complete radiator, shroud and fan cooling solution Polished alloy and fully TIG welded for strength and long lasting durability Designed to be a direct replacement for ease of fitment",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ01316FA-01-wpp1652860277737.jpg,Main Image
2623,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ01316FA-06.jpg,Gallery Image 1
2624,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ01316FA-05.jpg,Gallery Image 2
2625,Silicone Radiator Hoses – BMW Mini R53 Cooper S 1.6 00-06,GOODS,Cooling,,,79.99,0,0.01,SIlicone rubber construction for long lasting durability but still flexible for ease of install Designed to withstand temperature ranges from -50°C to 220°C 5mm wall thickness reinforced with 3 polyester / nomex mesh layers to withstand higher pressures than the original rubber hose Direct replacement for the OEM black plastic hose that is prone to crack and leak Easy upgrade to ensure reliability and improve the look of the engine bay,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03961-01-wpp1652802694676.jpg,Main Image
2626,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03961-04.jpg,Gallery Image 1
2627,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03961-05.jpg,Gallery Image 2
2628,Front RS7 Style Grille Gloss Black – Audi A7 S7 4G8 15-18,GOODS,Body Styling,,,104.99,0,0.01,"Gravity Performance grilles are designed to replace the OEM grille making fitment simple and straight forward. Gravity Performance grilles are a great addition to the exterior appearance of your vehicle.   Compatible with PDC parking sensors Durable and UV stable to resist fading Transform your Audi's look with RS styling Gloss black finish to complement your Audi's paintwork Straightforward replacement grille for ease of installation Manufactured from high quality, automotive grade ABS plastic",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/50-50-56.jpg,Main Image
2629,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GTGR010-03.jpg,Gallery Image 1
2630,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GTGR010-04.jpg,Gallery Image 2
2631,Front Drilled Grooved Vented 307mm Brake Discs – BMW G21 320D 320I Touring 19+,GOODS,Brake Discs,,,59.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW056-01-1.jpg,Main Image
2632,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-24.jpg,Gallery Image 1
2633,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW056-02.jpg,Gallery Image 2
2634,Rear Diffuser Gloss Black – BMW X5 SUV G05 2019+,GOODS,Body Styling,,,89.99,0,0.01,Gravity Performance rear diffusers are specifically designed to improve your BMW’s aesthetics with distinctive styling. Our rear diffusers complement your BMW’s other styling elements and pair well with our range of splitters and side skirts. Finished in gloss black ready to be fitted Designed to accommodate the OEM exhaust tips Adds to the overall styling of your X5 with bold aesthetics Designed to be a direct fit to your X5 for a hassle free installation Manufactured from OEM grade materials for long lasting strength and durability,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD006-01.1.jpg,Main Image
2635,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD006-03.jpg,Gallery Image 1
2636,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD006-04.jpg,Gallery Image 2
2637,Gloss Black Single Slat Front Grilles – BMW 5 Series G30 17-20,GOODS,Body Styling,,,22.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Distinctive styling to help your car stand out from the crowd Easy to fit, direct replacement for the original grille Supplied in a gloss black finish ready for fitting Made from lightweight and durable OEM-grade ABS Double slat style kidney grilles",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR014.jpg,Main Image
2638,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR022-02.jpg,Gallery Image 1
2639,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR022-07.jpg,Gallery Image 2
2640,Front Mount Intercooler Core – Land Rover Discovery 1 / Defender 300TDI 2.5 TD 94-98,GOODS,Cooling,,,99.99,0,0.01,Tube and fin for good heat transfer properties with low weight and low pressure drop across its core. Hand welded intercooler with polished end tanks Designed for maximum 300TDI cooling capacity while allowing for minimal pressure drops Designed to be a direct replacement for ease of install and maintenance,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02582-01-wpp1652802866359.jpg,Main Image
2641,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02582-08.jpg,Gallery Image 1
2642,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02582-07.jpg,Gallery Image 2
2643,Gloss Black Dual Exit Rear Diffuser – BMW 4 Series F32 F36 13-19,GOODS,Body Styling,,,64.99,0,0.01,"Gravity Performance Rear Diffusers are the perfect aesthetic upgrade to the rear end of your BMW, offering easy fitment and an effective way to improve your 4 Series's styling. Instantly adds a touch of sportiness and aggression to your car's rear end Offers a seamless fit to the OEM Bumper, making installation a dream Crafted from durable ABS to withstand the rigors of the road Designed to accommodate the OEM exhaust tips Supplied as shown in a sleek gloss finish",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD014-01fitted.jpg,Main Image
2644,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD014-02.jpg,Gallery Image 1
2645,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD014-08.jpg,Gallery Image 2
2646,Front Drilled Grooved 312mm Brake Discs – Seat Leon 1P 5F 05+,GOODS,Brake Discs,,,99.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK014-01-2.jpg,Main Image
2647,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/Gravity-Website-22.jpg,Gallery Image 1
2648,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK014-02.jpg,Gallery Image 2
2649,Rear Drilled Grooved Vented 365mm Brake Discs – Range Rover 3 5.0 370Bhp 09-12,GOODS,Brake Discs,,,89.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND021-01.jpg,Main Image
2650,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND021-02.jpg,Gallery Image 1
2651,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND021-08.jpg,Gallery Image 2
2652,Front SQ5 Style Badgeless Grille Gloss Black – Audi Q5 8R Facelift 13-16,GOODS,Body Styling,,,114.99,0,0.01,"Gravity Performance grilles are designed to replace the OEM grille making fitment simple and straight forward. Gravity Performance grilles are a great addition to the exterior appearance of your vehicle.   Includes a removable reg holder Compatible with PDC parking sensors Durable and UV stable to resist fading Transform your Audi's look with RS styling Gloss black finish to complement your Audi's paintwork Straightforward replacement grille for ease of installation Manufactured from high quality, automotive grade ABS plastic",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GTGR014-01.5.jpg,Main Image
2653,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GTGR014-02.jpg,Gallery Image 1
2654,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GTGR014-03.jpg,Gallery Image 2
2655,High Flow Alloy Radiator – BMW 5 Series E34 / 1.8 / 2.0 / 2.5 82-01,GOODS,Cooling,,,244.99,0,0.01,"Great upgrade over a stock radiator for additional cooling capacity and efficiency Keeps engine temperatures down, ideal for track use More water volume within a channel means greater cooling efficiency Polished alloy and fully TIG welded for strength and long lasting durability Designed to be a direct replacement for ease of fitment     Our High Flow Alloy Radiator compatible with BMW 5 Series E34 models is a simple and effective modification for the E34, with its direct bolt-on fitment. The higher water volume provides greater cooling efficiency, meaning our High Flow Alloy Radiator is ideal for modified cars and track use.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03413-02.jpg,Main Image
2656,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03413-03.jpg,Gallery Image 1
2657,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03413-04.jpg,Gallery Image 2
2658,Rear Drilled Grooved 330mm Brake Discs – Audi S4 B8 S5 Q5 Quattro Avant 09-17,GOODS,Brake Discs,,,84.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI012-01-1.jpg,Main Image
2659,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GRAVITY-WEBSITE-3.jpg,Gallery Image 1
